GeneSymbol	T15	T17	T18	T20	T3	T34	T39	T4	T40	T10	T11	T12	T27	T28	T30	T35	T36	T37	T38	T5	T6	T7	T8	T9
A1BG	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ASMTL	4.3700241566298	4.3700241566298	4.3700241566298	4.3700241566298	4.3700241566298	4.3700241566298	4.3700241566298	4.3700241566298	4.3700241566298	4.3700241566298	4.3700241566298	4.3700241566298	4.3700241566298	4.3700241566298	4.3700241566298	4.3700241566298	4.3700241566298	4.3700241566298	4.3700241566298	4.3700241566298	4.3700241566298	4.3700241566298	4.3700241566298	4.3700241566298
ASNA1	11.7722617182246	11.7722617182246	11.7722617182246	11.7722617182246	11.7722617182246	11.7722617182246	11.7722617182246	11.7722617182246	11.7722617182246	11.7722617182246	11.7722617182246	11.7722617182246	11.7722617182246	11.7722617182246	11.7722617182246	11.7722617182246	11.7722617182246	11.7722617182246	11.7722617182246	11.7722617182246	11.7722617182246	11.7722617182246	11.7722617182246	11.7722617182246
ASNS	60.5208072745907	7.65991107446602	15.9475483066807	81.2420843791894	58.1690470734774	74.5930523517498	13.9321474179078	69.0306200813221	17.9593764163204	64.2732341344397	68.9829301035368	72.5590291653965	10.890223049609	18.6096835388528	76.1491762351396	28.4495208243218	28.0269924485553	33.7543838255199	8.17773904317638	59.6298713639233	46.0674078548892	26.9600325973719	43.1893058933472	40.4794806833898
ASNSD1	35.4024881689621	5.42827772396711	21.9817898381239	37.7565234851975	13.7573644837773	25.4683990030307	11.6583114386509	35.6293831733298	12.0882347339006	33.4456051920119	32.5923933305926	23.8581636803577	6.41483212256366	20.7203519686634	36.7677595571472	11.3547613829972	10.9318913802644	34.0958029019428	8.17795060231432	20.0311551897439	26.8077926539282	27.2635936864655	32.6422990624419	9.72035924265309
ASPA	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ASPDH	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ASPG	1	1	3.45655727600462	6.27974791295437	3.94573313623428	1	1	4.67683680993211	1	2.16024620934995	5.00421977051202	3.96487831951065	1	3.57284963427575	1	1	1	1	1	3.97592150531156	1.73252332251378	1	1	1
ASPH	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ASPHD1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ASPHD2	1.39657906830204	1.0947635735019	2.21974881461004	1.40362492582241	2.16065204762915	1	1.62755447381879	3.13291063655155	1.24824642820555	1.88900930958813	3.01959194589489	1	1	1.19323088941529	2.03706721075177	1.38102276873045	1.15657765310397	2.76188640001997	1.3250163224805	1.29066735871872	1.8609176384197	1.98653661474939	2.94379606667214	1.35680998321999
ASPM	13.875308188494	1.06765834066477	11.2992171977491	14.3155090441388	11.8101683967632	14.2485810508892	9.35107053677174	15.2422163213479	10.0802092780154	9.56715281845986	3.74618366111486	13.1590548983766	1.87238394349898	1	14.1260512986685	3.35565695377999	5.11616661002701	12.2556114237992	3.39031778226641	1	1	4.73659820015487	5.40871433047527	7.11688340788693
ASPN	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ASPRV1	2.1005126602565	1	1	2.92904133868172	1	1.01474599452359	1	2.37318629428656	1	2.14291455047523	1.08529991122863	2.06852754861104	2.07212062921967	1.46281417274564	1	1	1.10421121915509	2.17498523045804	1	1.23440862991171	2.02510805944192	1.13582784360022	1.21200472965246	1.03201405674075
ASPSCR1	55.7046607780252	17.9244031739517	34.0434524710383	36.0500127886449	20.4507886286705	20.3135932607341	18.0187926319345	63.9442100841792	16.8328515438307	27.1101015898151	30.455038118303	56.672325587361	28.3496955004857	59.9307009270426	58.6658676398757	19.5888902219699	19.6102792980201	83.0200513309893	20.0034200582656	57.0331329689595	63.6563106477143	26.3347643719209	23.702612514567	23.2181952299794
ASRGL1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ASS1	16.6707834453462	6.53295083754301	101.337743522317	138.687846989302	101.484990156265	13.5606268915731	22.7075393247989	151.792973129414	34.4875756475156	80.7862179963943	113.163438832315	31.2615509913652	35.7354084304115	58.8481034227046	98.1300085337015	12.4020899482999	12.1655474747295	9.28231725592763	11.428991173103	121.340281960837	98.9955218017409	46.4025667971363	28.2493638061504	7.97915717177105
ASTE1	2.43694480814855	2.43694480814855	2.43694480814855	2.43694480814855	2.43694480814855	2.43694480814855	2.43694480814855	2.43694480814855	2.43694480814855	2.43694480814855	2.43694480814855	2.43694480814855	2.43694480814855	2.43694480814855	2.43694480814855	2.43694480814855	2.43694480814855	2.43694480814855	2.43694480814855	2.43694480814855	2.43694480814855	2.43694480814855	2.43694480814855	2.43694480814855
ASTL	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ASTN1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ASTN2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ASUN	13.6828754345574	6.51644984588642	10.5127789943521	15.2212038195016	14.1507816021386	19.5934990704703	14.2705468188073	17.273613506213	16.0044183084209	14.1033975805696	11.1991168018112	9.92707201848006	6.51644984588642	6.51644984588642	14.6957008425012	9.29321263465823	9.41697185039181	11.4594419959814	9.465893696129	8.71149965785117	9.46423638652275	9.55839041748834	8.16477148432483	7.11634836193355
ASXL1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ASXL2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ASXL3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ASZ1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ATAD1	1	1	8.017258195707	40.7493616690463	25.7067679019518	1	19.6953981486105	43.7520758244998	6.33165084771094	24.983946749292	22.8530219290187	13.1551187819679	1	1	25.9416523869881	4.21260421596101	5.48835686045132	28.4007372187853	4.85451955210335	4.41412350430706	25.9804682830287	9.1044910041266	4.81170888409176	3.04446559102396
ATAD2	50.9873134143075	4.01543192738696	46.5842357954751	51.1190151410828	31.479415644512	49.2275929004776	27.5576585531375	47.7546088792863	34.563128371514	39.7539272979262	16.9990859102723	44.2232276182886	6.25944470357146	10.3681765237481	39.8658878297165	5.26017413598175	18.0935579316835	44.7567055636243	4.5687198880153	18.6155174894008	12.4624033832719	22.9154487876252	40.922566887654	14.3757430264626
ATAD2B	38.0178731952221	9.35331890189512	18.4834261146535	46.9322051675761	15.0810321571317	26.4010685788192	26.4701211830427	62.9309251274165	15.4120870816171	56.8047425917178	53.3548674000804	48.3155293149434	11.4803213853359	16.9117815194366	10.4814923983885	15.6800380301224	20.6067099219601	45.26851055128	15.0615915111542	34.1245269048611	45.7328753746342	47.4621584363433	27.5854943819047	24.6523448711326
ATAD3A	11.0517454206383	2.24257626499535	9.03304381256559	6.51315438533039	5.12343142844198	2.57999636696538	2.99862900334921	12.8318638123189	3.023325297623	7.64750486728783	9.83104455136238	12.161399608322	3.7780507437817	10.1377928979511	10.6416932151744	2.46331056002219	2.52285856914798	3.85568880572638	2.31119362754299	12.9353093405232	9.00407715489583	5.8960983471042	4.87382087967064	2.79162517058698
ATAD3B	2.83671530479206	2.83671530479206	2.83671530479206	2.83671530479206	2.83671530479206	2.83671530479206	2.83671530479206	2.83671530479206	2.83671530479206	2.83671530479206	2.83671530479206	2.83671530479206	2.83671530479206	2.83671530479206	2.83671530479206	2.83671530479206	2.83671530479206	2.83671530479206	2.83671530479206	2.83671530479206	2.83671530479206	2.83671530479206	2.83671530479206	2.83671530479206
ATAD3C	1.0590259395827	1.0590259395827	1.0590259395827	1.0590259395827	1.0590259395827	1.0590259395827	1.0590259395827	1.0590259395827	1.0590259395827	1.0590259395827	1.0590259395827	1.0590259395827	1.0590259395827	1.0590259395827	1.0590259395827	1.0590259395827	1.0590259395827	1.0590259395827	1.0590259395827	1.0590259395827	1.0590259395827	1.0590259395827	1.0590259395827	1.0590259395827
ATAD5	14.249371601195	3.6565323924713	11.2853352494636	15.1092109842326	4.72469651510172	16.3294408111249	5.68888538649647	16.6149412295514	4.60109627268662	12.8007583940372	9.66130537406818	15.5691837656484	6.54863346692374	3.93754768850033	8.78439550068291	3.97184091213607	9.98060742272122	13.6657075730399	3.76440400167618	4.38458468971519	5.03769544474768	7.86061964714133	4.74176700544931	11.9067170899742
ATAT1	5.9262126785148	5.9262126785148	5.9262126785148	5.9262126785148	5.9262126785148	5.9262126785148	5.9262126785148	5.9262126785148	5.9262126785148	5.9262126785148	5.9262126785148	5.9262126785148	5.9262126785148	5.9262126785148	5.9262126785148	5.9262126785148	5.9262126785148	5.9262126785148	5.9262126785148	5.9262126785148	5.9262126785148	5.9262126785148	5.9262126785148	5.9262126785148
ATCAY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ATE1	9.99916606719338	3.62937450367345	8.85104666763997	51.3942608742876	24.5170740652595	4.33110833449183	15.0804046464924	55.669842765837	6.94537161081475	40.7634487523315	50.1444156473607	39.4691047675172	5.26090851373046	9.05574128551498	17.1988961199537	6.57709208790414	6.08505600237742	47.5895906121106	4.31652906299673	30.1132389657241	34.7974430727216	34.1695469679034	27.4401786234203	4.851331629227
ATF1	15.0383671071819	5.27710617161499	14.2082434678777	44.0363986357154	40.8327700440508	30.1347818652891	18.7900345154899	49.1865196015768	13.120414861681	22.5936386090751	39.2669930038234	22.5175107814902	6.97978463573089	8.36742172331099	37.6544256787748	10.8696229204739	11.2828834262193	38.4664402418668	6.15515352332317	35.2903953580469	38.8245697516742	22.4623797855522	26.7213720191359	10.5584584918476
ATF2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ATF3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ATF4	203.55029330632	90.0282243513987	322.867540845684	523.112989406008	262.964697981371	173.753279734827	102.712035307252	511.508344750867	122.746529964241	406.741999031498	380.021767032595	446.788774895833	129.845996280578	123.647289882014	505.790857842374	104.682353412067	101.566152022479	336.217325599118	100.302119580936	369.166319981274	407.408864877771	201.737544175273	167.278066514637	88.5946329050231
ATF5	4.50230781721264	4.50230781721264	4.50230781721264	4.50230781721264	4.50230781721264	4.50230781721264	4.50230781721264	4.50230781721264	4.50230781721264	4.50230781721264	4.50230781721264	4.50230781721264	4.50230781721264	4.50230781721264	4.50230781721264	4.50230781721264	4.50230781721264	4.50230781721264	4.50230781721264	4.50230781721264	4.50230781721264	4.50230781721264	4.50230781721264	4.50230781721264
ATF6	5.38386428823818	5.38386428823818	5.38386428823818	5.38386428823818	5.38386428823818	5.38386428823818	5.38386428823818	5.38386428823818	5.38386428823818	5.38386428823818	5.38386428823818	5.38386428823818	5.38386428823818	5.38386428823818	5.38386428823818	5.38386428823818	5.38386428823818	5.38386428823818	5.38386428823818	5.38386428823818	5.38386428823818	5.38386428823818	5.38386428823818	5.38386428823818
ATF6B	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ATF7	18.8480452258505	18.8480452258505	18.8480452258505	18.8480452258505	18.8480452258505	18.8480452258505	18.8480452258505	18.8480452258505	18.8480452258505	18.8480452258505	18.8480452258505	18.8480452258505	18.8480452258505	18.8480452258505	18.8480452258505	18.8480452258505	18.8480452258505	18.8480452258505	18.8480452258505	18.8480452258505	18.8480452258505	18.8480452258505	18.8480452258505	18.8480452258505
ATF7IP	61.6838418438612	19.951464260028	33.2122040130876	192.336807878738	141.232053158386	68.6418368507533	141.978121101331	195.001911777315	97.8719323261448	172.900182497145	166.241717143933	142.906320856337	32.2986367044245	39.3040779697014	104.727572448175	28.1493047297846	38.6377749193012	170.371979003784	33.3387617013393	62.650737812444	101.533065904414	134.196789259531	67.0941268410544	39.1069032008832
ATF7IP2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ATG10	2.1049065416334	2.1049065416334	2.1049065416334	2.1049065416334	2.1049065416334	2.1049065416334	2.1049065416334	2.1049065416334	2.1049065416334	2.1049065416334	2.1049065416334	2.1049065416334	2.1049065416334	2.1049065416334	2.1049065416334	2.1049065416334	2.1049065416334	2.1049065416334	2.1049065416334	2.1049065416334	2.1049065416334	2.1049065416334	2.1049065416334	2.1049065416334
ATG12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ATG13	20.3574127830623	10.7280298465274	12.572289305698	48.7974395671272	26.5738076148897	13.9895905712296	12.2730297366548	61.9505633124474	9.89796537634833	35.2702731382088	38.9876303025611	35.341303608961	10.860967148115	14.5455286766712	48.9235136231474	13.7893593600341	13.5702822762243	35.7902377478798	15.0945875082787	19.7862925796771	46.3605610844037	24.7311727242947	12.7203359187555	17.7090790599885
ATG14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ATG16L1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ATG16L2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ATG2A	1.61971651097961	1	1.97573534723948	2.75185436886575	2.47254583400043	1.26562060301985	1.34017425614123	11.6165764602231	1.41333964334362	5.79387299867359	7.03015500129579	6.62124941960676	1.31702320918623	7.19756812186857	10.8633379985605	1.25070778888841	1.89980210581494	6.88821748246461	1.56707018717727	8.84083260414876	7.33362536305918	4.0760695092474	2.58653557080086	1.78332093750301
ATG2B	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ATG3	117.458726612003	12.6465765507007	59.3293066625682	169.031631219788	68.5345851516666	130.967720968756	71.8507644685228	134.02972451871	44.0300082344	127.556449848935	88.954367077241	61.5354084873292	22.3288848031568	31.7221473850113	135.763462728085	31.817239187976	28.9766237343171	119.541277589221	30.6271329585914	48.9485075299154	123.397888638256	84.3528068942247	45.4672853016286	16.9516755915706
ATG4A	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ATG4B	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ATG4C	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ATG4D	38.5824228752471	5.02874515770845	17.8643288888381	41.4984614058928	37.0781718350088	33.7290727498398	11.1567697073821	46.9811769179725	5.69605772293092	17.8783334067604	22.1389181567913	35.7192140535969	7.42245008134287	23.7342315447888	33.9123268280321	6.93714836462411	8.15007587308162	14.6612600766235	6.47391804349237	28.4504170005789	36.460844363258	14.381283833684	13.624229197749	11.065707359623
ATG5	9.44645553022162	6.18339211004651	14.5224529522388	30.9043969785261	11.7082181899166	28.2687897651581	9.45994326044588	38.1888084732485	24.3341156093869	24.7978029830635	11.8386413507024	28.8242720806137	9.22693865928642	12.4052229098611	25.4108159417805	9.18050725972815	12.3744376344994	24.3063523392968	8.05502953651753	9.26953281883789	15.9077046078041	16.3066025208534	17.7909076634271	7.32620348257233
ATG7	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ATG9A	12.1167250498449	8.09848917515558	27.2810217902785	23.9929311063635	26.3833579696575	11.4848062202561	8.85909600686129	32.5579126434405	10.1573067090568	13.8282972609753	17.2275005154376	14.6738836558875	7.1223218864388	17.5399632806155	26.8008723668821	10.1702819867314	8.45199485277942	29.4701875272546	9.76743952947223	23.7855025431688	25.297402163412	14.0751427674192	16.2401109870563	11.2165820220167
ATG9B	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ATHL1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ATIC	42.0104370680806	36.7810053543273	41.5700491742176	43.959212628514	38.8831423158874	43.3650813303588	33.4965465854329	52.6837667111949	40.1234031450921	49.085297093767	36.0847116918809	53.575600414748	36.4355721573216	42.6326939369249	60.9997098606337	38.6882028296009	39.5716722266444	54.2871530376919	40.2290252241052	55.0874793870839	52.1563125444047	44.8086459523596	51.4785227139285	38.3040942372934
ATL1	1.91953732686025	1.91953732686025	1.91953732686025	1.91953732686025	1.91953732686025	1.91953732686025	1.91953732686025	1.91953732686025	1.91953732686025	1.91953732686025	1.91953732686025	1.91953732686025	1.91953732686025	1.91953732686025	1.91953732686025	1.91953732686025	1.91953732686025	1.91953732686025	1.91953732686025	1.91953732686025	1.91953732686025	1.91953732686025	1.91953732686025	1.91953732686025
ATL2	46.2623050197872	26.7047599417555	44.0484417784215	152.720518059936	33.7001204823782	75.2396798599409	118.623064487073	130.059898936822	32.3683321387814	104.627128726677	98.6954462125744	63.1488301892676	25.5124605001694	52.69948266414	34.2384047030408	31.3478152939562	31.6563428017232	120.966039542166	31.5781501655119	102.104737977544	40.5609573772405	63.6217326801014	111.773501369881	30.6386202951048
